,lat,lng,name,vicinity
26,38.9294434,-77.0147266,"Dr. Brian Walitt, MD","110 Irving Street Northwest #2A66, Washington"
27,38.9294434,-77.0147266,"Dr. Leonard Wartofsky, MD","110 Irving Street Northwest #2A62, Washington"
28,38.9047729,-77.0530075,"Sinan Duzyurek, MD, PLLC","2440 M Street Northwest #413, Washington"
29,38.930592,-77.013379,"Dr. Robert Laureno, MD","102 Irving Street Northwest, Washington"
30,38.9294434,-77.0147266,Washington Cancer Institute: Catlett Joseph MD,"110 Irving Street Northwest, Washington"
31,38.92950039999999,-77.0144985,"Dr. Lowell F. Satler, MD","110 Irving Street Northwest #4B-1, Washington"
32,38.9294434,-77.0147266,"Dr. Anna H. Choi, MD","110 Irving Street Northwest, Washington"
33,38.9294418,-77.0147304,Washington Hospital Center: Lewis Mary-Margar MD,"110 Irving Street Northwest, Washington"
34,38.9293814,-77.0146402,"Dr. Nelson L. Bernardo, MD","110 Irving Street Northwest #4B-1, Washington"
35,38.9297027,-77.0151291,"Dr. Augusto Descalzi Pichard, MD","110 Irving Street Northwest #4b-1, Washington"
36,38.92950039999999,-77.0144985,"Dr. Aarthi G. Shenoy, MD","110 Irving Street Northwest, Washington"
37,38.9294434,-77.0147266,Washington Hospital Center: Ruiz Maria Elena MD,"110 Irving Street Northwest, Washington"
38,38.9294418,-77.0147304,Bruce Stephanie MD,"110 Irving Street Northwest, Washington"
39,38.9294434,-77.0147266,Washington Hospital Center: Locke Stephanie F MD,"110 Irving Street Northwest # G012, Washington"
40,38.92950039999999,-77.0144985,"Dr. Leon L. Lai, MD","110 Irving Street Northwest Suite 1A50B, Washington"
41,38.92950039999999,-77.0144985,"Jorge Garcia, MD","110 Irving Street Northwest, Washington"
42,38.92950039999999,-77.0144985,"Hossein Khorashadi, MD | Kaiser Permanente","110 Irving Street Northwest, Washington"
43,38.9294434,-77.0147266,Washington Hospital Center: Shah Amit N MD,"110 Irving Street Northwest # G012, Washington"
44,38.9294434,-77.0147266,Washington Hospital Center: Kanda Louis T MD,"110 Irving Street Northwest # G012, Washington"
45,38.9294434,-77.0147266,Washington Hospital Center: Devore Heather K MD,"110 Irving Street Northwest # G012, Washington"
46,38.9294434,-77.0147266,Washington Hospital Center: Veis Judith MD,"110 Irving Street Northwest, Washington"
47,38.9294434,-77.0147266,Washington Hospital Center: Gebreyes Kulleni MD,"110 Irving Street Northwest # G012, Washington"
48,38.88570109999999,-76.997652,NovaCare Rehabilitation,"600 Pennsylvania Avenue Southeast Suite 202, Washington"
49,38.9175676,-77.020726,Howard University Hospital:pulmonary,"2041 Georgia Avenue Northwest, Washington"
50,38.9290521,-77.014524,"Dr. Francisco King, MD","106 Irving Street Northwest, Washington"
51,38.929543,-77.013673,Altschuler Jonathan A MD,"106 Irving Street Northwest # 2700, Washington"
52,38.92731070000001,-77.014524,Children's National Med Center: Silber Tomas Jose MD,"111 Michigan Avenue Northwest, Washington"
53,38.928935,-77.01360199999999,Awah Georges C P MD,"106 Irving Street Northwest, Washington"
54,38.92731070000001,-77.014524,Children's National Med Center: Pratt Susan J MD,"111 Michigan Avenue Northwest, Washington"
55,38.90408600000001,-77.03057,Digisource,"1313 L Street Northwest, Washington"
56,38.88515769999999,-76.99650749999999,"Dr. Shyrl I. Sistrunk, MD","660 Pennsylvania Avenue Southeast #100, Washington"
57,38.9053115,-77.0127649,"Shiban Raina, MD","128 M Street Northwest #050, Washington"
58,38.90536280000001,-77.0183771,Aziz Salim MD,"2175 K Street Northwest, Washington"
59,38.9010212,-77.0379229,Bergstrom Ida Marie MD,"815 Connecticut Avenue Northwest, Washington"
60,38.8853816,-76.9969706,Chevalier Denise A MD,"650 Pennsylvania Avenue Southeast, Washington"
61,38.902893,-77.03916699999999,The Washington Travel Clinic,"1001 Connecticut Avenue Northwest #210, Washington"
62,38.8954586,-77.0133543,Unity Health Care: Cardile Anne MD,"425 2nd Street Northwest, Washington"
63,38.8954534,-77.0133259,Kossoff Amy MD,"425 2nd Street Northwest, Washington"
64,38.8851576,-76.99650729999999,Basch Peter MD,"660 Pennsylvania Avenue Southeast #100, Washington"
65,38.8954586,-77.0133543,"Dr. James A. Ronan Jr, MD","425 2nd Street Northwest, Washington"
66,38.887205,-77.00849529999999,Congresswoman Nan Hayworth,"1440 Longworth Hob, Washington"
67,38.89949790000001,-77.0039553,"Mary Gorman, MD | Kaiser Permanente","700 2nd Street Northeast, Washington"
68,38.8986993,-77.0264925,One Medical,"1001 G Street Northwest Suite 200, Washington"
69,38.8979732,-77.0284837,"Dr. Douglas F. Greer, MD","1200 G Street Northwest, Washington"
70,38.89543930000001,-77.0132924,"Dr. William H. Harpster, MD","425 2nd Street Northwest, Washington"
71,38.9103106,-77.021587,Abramson Randi C MD,"1525 7th Street Northwest, Washington"
72,38.9016733,-77.0380988,Kimbrough William H MD,"1627 I Street Northwest #700, Washington"
73,38.8954779,-77.02380110000001,Whitaker Mark D,"401 9th Street Northwest #900, Washington"
74,38.8851474,-76.9963625,Medstar Health Physicians: Waterman Daniel H MD,"660 Pennsylvania Avenue Southeast # 100, Washington"
75,38.899225,-76.979878,"District Podiatry, PLLC: Lubrina Bryant, DPM","1647 Benning Road Northeast #301, Washington"
76,38.8862079,-77.02144220000001,"Jeanne Bertoli, PHD","600 Maryland Avenue Southwest, Washington"
77,38.875047,-76.989356,Unity Health Care Inc: Stockham Chad E MD,"1220 12th Street Southeast # 120, Washington"
78,38.8781287,-76.9809301,Brooks Rodney W MD,"660 Pennsylvania Avenue Southeast # 100, Washington"
79,38.9103106,-77.021587,"Hope Ferdowsian, MD, MPH","1525 7th Street Northwest, Washington"
80,38.875047,-76.989356,Unity Health Care Inc: Oswald Mark A MD,"1220 12th Street Southeast # 120, Washington"
81,38.875047,-76.989356,Unity Health Care Inc: Menon Anju MD,"1220 12th Street Southeast # 120, Washington"
82,38.875047,-76.989356,Unity Health Care Inc: Johnson Thomas M MD,"1220 12th Street Southeast # 120, Washington"
83,38.875047,-76.989356,Levin Ilse R DO,"1220 12th Street Southeast # 120, Washington"
84,38.875047,-76.989356,Unity Health Care Inc: Klein Melissa D MD,"1220 12th Street Southeast # 120, Washington"
85,38.8954586,-77.0133543,"Dr. Catherine P. Crosland, MD","425 2nd Street Northwest, Washington"
86,38.9103235,-77.0216105,Myles Joan M MD,"1525 7th Street Northwest, Washington"
87,38.8606611,-76.9693018,"Dr. Yolandra E. Hancock, MD","2501 Good Hope Road Southeast, Washington"
88,38.90329439999999,-77.036551,Eye Doctors of Washington,"Lower Level 100, 1016 16th Street Northwest, Washington"
89,38.9103106,-77.021587,Bread For the City Med Clinic: Villivalam Arun K MD,"1525 7th Street Northwest, Washington"
90,38.9103106,-77.021587,Bread For the City Med Clinic: Lurie Nicole MD,"1525 7th Street Northwest, Washington"
91,38.8954586,-77.0133543,"Dr. Ilian Bandaranayake, MD","425 2nd Street Northwest, Washington"
92,38.9017001,-77.0484858,"Dr. Mark F. Gourley, MD","2150 Pennsylvania Avenue Northwest, Washington"
93,38.9011918,-77.0485109,"Letitia Carlson, MD","2150 Pennsylvania Avenue Northwest, Washington"
94,38.9049024,-77.0507387,"Dr. Philip E. Zapanta, MD","4, 2300 M Street Northwest, Washington"
95,38.9016541,-77.04854050000002,George Washington University Med Center: Schroth W Scott MD,"2150 Pennsylvania Avenue Northwest, Washington"
96,38.90504309999999,-77.05297399999999,Bridges R Russell MD,"2440 M Street Northwest #416, Washington"
97,38.91054869999999,-77.07529029999999,"Dr. Amy Lynn Burke, MD","6, 3800 Reservoir Road Northwest, Washington"
98,38.9113791,-77.07539489999999,"Dr. Anne Elizabeth O'Donnell, MD","3800 Reservoir Road Northwest, Washington"
99,38.9061501,-77.0505431,"Muhammad Shibli, MD","1250 23rd Street Northwest, Washington"
100,38.9013368,-77.0507854,"Dr. May L. Chin, MD","900 23rd Street Northwest, Washington"
101,38.9010852,-77.05087069999999,"Dr. Shawn N. Sarin, MD","900 23rd Street Northwest, Washington"
102,38.9010559,-77.050792,"Dr. Anthony C. Venbrux, MD","900 23rd Street Northwest, Washington"
103,38.90504309999999,-77.05297399999999,Warner Ob/gyn Associates,"2440 M Street Northwest, Washington"
104,38.9050033,-77.05296059999999,"Dr. Jason Rosen, MD","2440 M Street Northwest #710, Washington"
105,38.9105479,-77.0743894,"Dr. Nazaneen N. Grant, MD","3800 Reservoir Road Northwest, Washington"
106,38.9105479,-77.0743894,"Dr. Gaurav Bandi, MD","3800 Reservoir Road North West, Washington, DC 20007, Washington"
107,38.9105479,-77.0743894,Pluta Agnieszka Z MD,"3800 Reservoir Road Northwest, Washington"
108,38.9105479,-77.0743894,"Dr. Brian T. Collins, MD","3800 Reservoir Road Northwest, Washington"
109,38.9105584,-77.0751988,"Dr. Carlos A. Mora, MD","3800 Reservoir Road Northwest, Washington"
110,38.9336483,-77.085146,Center For Laser Surgery,"3301 New Mexico Avenue Northwest #240, Washington"
111,38.93355289999999,-77.0849151,"Foxhall Internists PC: Assil Saleh, MD, MPH","3301 New Mexico Avenue Northwest, Washington"
112,38.9337,-77.0851359,Progressive Radiology Foxhall MRI,"3301 New Mexico Avenue Northwest Suite 132, Washington"
113,38.9105479,-77.0743894,Georgetown University Ob/Gyn: Gorman Carolyn M MD,"3800 Reservoir Road Northwest, Washington"
114,38.9105479,-77.0743894,"Dr. Jessica D. Rosen, MD","3800 Reservoir Road Northwest, Washington"
115,38.9105479,-77.0743894,"Dr. Bruce K. Lloyd, MD","3800 Reservoir Road Northwest, Washington"
116,38.9017001,-77.0484858,Medical Faculty Associates: May Larissa S MD,"2150 Pennsylvania Avenue Northwest # 2B, Washington"
117,38.9648445,-77.0881933,Dermatologic Surgery Center of DC: Skelsey Maral K MD,"5530 Wisconsin Avenue, Chevy Chase"
118,38.9648445,-77.0881933,"Sheilah Lynch, MD | Board-Certified Body and Facial Plastic Surgeon","5530 Wisconsin Avenue #1440, Chevy Chase"
119,38.9437638,-76.99157310000001,Providence Hospital: Bordon Jose M MD,"1150 Varnum Street Northeast, Washington"
120,38.9437638,-76.991573,"Dr. Yvette Clinton-Reid, MD","1150 Varnum Street Northeast, Washington"
121,38.9437638,-76.99157310000001,"Dr. Mcdonna Hinds, MD","1150 Varnum Street Northeast, Washington"
122,38.92899540000001,-77.0143621,Lu Rui MD,"106 Irving Street Northwest #411, Washington"
123,38.928935,-77.01360199999999,Cardiology Associates PC: Robinson Reginald L MD,"106 Irving Street Northwest # 2700, Washington"
124,38.997804,-77.028555,Silver Spring Eye,"8630 Fenton Street #514, Silver Spring"
125,38.99786110000001,-77.0285147,Montgomery Infectious Disease: Posorske Lynette H MD,"8630 Fenton Street # 700, Silver Spring"
126,38.9853539,-77.0016717,Munro Thomas J MD,"7600 Carroll Avenue, Takoma Park"
127,38.9979427,-77.02849309999999,Taylor & Osterman,"8630 Fenton Street, Silver Spring"
128,38.9979427,-77.02849309999999,"Silver Spring Dermatology: Purnima Sau, MD","8630 Fenton Street Suite 906, Silver Spring"
129,38.99786110000001,-77.0285147,Snyder Joseph MD,"8630 Fenton Street # 608, Silver Spring"
130,38.9979427,-77.02849309999999,Capital Eye Physicians & Surgeons,"8630 Fenton Street # P7, Silver Spring"
131,38.997919,-77.028482,The Retina Group of Washington,"8630 Fenton Street #1104, Silver Spring"
132,38.9855621,-77.00192559999999,Washington Adventist Hospital: Frank Shin MD,"7600 Carroll Avenue, Takoma Park"
133,38.99791939999999,-77.0284823,"Dr. Howard G. Osterman, DPM","8630 Fenton Street Suite 1, Silver Spring"
134,38.99786110000001,-77.0285147,Center For Male Sexuality: Scarzella Giulio I MD,"8630 Fenton Street # 218, Silver Spring"
135,38.99786110000001,-77.0285147,"Paul M. Taylor, DPM","8630 Fenton Street, Silver Spring"
136,38.99786110000001,-77.0285147,Center For Male Sexuality,"8630 Fenton Street # 218, Silver Spring"
137,38.99666620000001,-77.0290323,American Eye Care Center,"8650 Georgia Avenue, Silver Spring"
138,38.99786110000001,-77.0285147,"Harold I. Rodman, M.D.","8630 Fenton Street #130, Silver Spring"
139,38.9979427,-77.02849309999999,"Dr. William L. Gonzalez, MD","8630 Fenton Street # P7, Silver Spring"
140,38.9978961,-77.0284697,"Dr. Joel M. Engelstein, MD","8630 Fenton Street #130, Silver Spring"
141,38.99786110000001,-77.0285147,"Arusha Gupta, MD","8630 Fenton Street #514, Silver Spring"
142,39.0148381,-77.0342288,"Dr. Paul H. Mccauley, MD","1400 Forest Glen Road, Silver Spring"
143,38.99786110000001,-77.0285147,Montgomery Infectious Disease: Trinh Phuong D MD,"8630 Fenton Street # 700, Silver Spring"
144,38.99786110000001,-77.0285147,Montgomery Infectious Disease Associates,"8630 Fenton Street Suite 700, Silver Spring"
145,38.997927,-77.02848279999999,"Rebecca Shaffer, MD","8630 Fenton Street #700, Silver Spring"
146,38.99786110000001,-77.0285147,"Dr. Samuel B. Barone, MD","8630 Fenton Street #410, Silver Spring"
147,38.9855621,-77.00192559999999,"Joanna M. Holt, NP","7600 Carroll Avenue, Takoma Park"
148,38.9855621,-77.00192559999999,"Dr. Dawit G. Mekonnen, MD","7600 Carroll Avenue, Takoma Park"
149,38.9982379,-77.0332829,"Karen E. Butler-Colbert, MSN","1400 Spring Street, Silver Spring"
150,38.9856862,-77.00192650000001,"Kimberly D. Dalin, MA","7600 Carroll Avenue, Takoma Park"
151,38.9855621,-77.00192559999999,"Danielle K. Katen, MS","7600 Carroll Avenue # 5200, Takoma Park"
152,38.98581350000001,-77.0018192,"PEARSON III MD, LEVI","7600 Carroll Avenue, Takoma Park"
153,38.9855621,-77.00192559999999,Washington Adventist Hospital: Tabar Saam P MD,"7600 Carroll Avenue, Takoma Park"
154,38.9855621,-77.00192559999999,Washington Adventist Hospital: Nguyen Judy P MD,"7600 Carroll Avenue, Takoma Park"
155,38.9855621,-77.00192559999999,"Laura K. Topper, NP","7600 Carroll Avenue, Takoma Park"
156,38.9855621,-77.00192559999999,Cardiovascular Consultants: Di Bianco Robert MD,"7600 Carroll Avenue, Takoma Park"
157,38.9855621,-77.00192559999999,Washington Adventist Hospital: Purushothaman A MD,"7600 Carroll Avenue, Takoma Park"
158,38.9855621,-77.00192559999999,"Dr. Richard S. Squires, MD","7600 Carroll Avenue, Takoma Park"
159,38.9855621,-77.00192559999999,Washington Adventist Hospital: Chen Helen H MD,"7600 Carroll Avenue, Takoma Park"
160,38.9855621,-77.00192559999999,Washington Adventist Hospital: Cooper Richard I MD,"7600 Carroll Avenue, Takoma Park"
161,38.9855621,-77.00192559999999,"Susan C. Nelson-Wilson, CRNP","7600 Carroll Avenue, Takoma Park"
162,38.9855621,-77.00192559999999,Washington Adventist Hospital: Popa Christian MD,"7600 Carroll Avenue, Takoma Park"
163,38.9855621,-77.00192559999999,Washington Adventist Hospital: Hawley Toni Ann MD,"7600 Carroll Avenue, Takoma Park"
164,38.9879271,-77.0999808,Drs. Ingber & Prestipino,"7830 Old Georgetown Road, Bethesda"
165,38.9626256,-77.08705979999999,"Dr. Helene A. Emsellem, MD","5454 Wisconsin Avenue #1725, Chevy Chase"
166,38.9648814,-77.08801749999999,"Dr. Sharon A. Scanlon, MD, FACP","5530 Wisconsin Avenue Suite 1445, Chevy Chase"
167,38.9648428,-77.0882847,"Frederic T. Schwartz, M.D.","5530 Wisconsin Avenue #1147, Chevy Chase"
168,38.9617568,-77.0853207,"Douglas E. Gaasterland, M.D.","2 Wisconsin Circle, Bethesda"
169,38.99214699999999,-77.096419,George A Patterson III MDPC,"8218 Wisconsin Avenue P10, Bethesda"
170,38.9648149,-77.0883092,"Dr. Richard E. Rubin, MD","5530 Wisconsin Avenue, Chevy Chase"
171,38.97845160000001,-77.0918556,Doctor Lisa R Ginn,"6900 Wisconsin Avenue Ste 400, Chevy Chase"
172,38.9648149,-77.0883092,Bodurian & Goldbaum: Goldbaum Thomas MD,"5530 Wisconsin Avenue, Chevy Chase"
173,38.9626496,-77.08703729999999,"C. Coleman Brown, MD, FACS","Barlow Building, 5454 Wisconsin Avenue #1210, Chevy Chase"
174,38.9648926,-77.0882141,"Lynch Plastic Surgery / Sheilah Lynch, MD","5530 Wisconsin Avenue #1440, Chevy Chase"
175,38.9626693,-77.08726109999999,"Shelly Hall, MD","5454 Wisconsin Avenue, Chevy Chase"
176,38.9648445,-77.0881933,"Wendell G. Miles, MD, FACS","5530 Wisconsin Avenue #1235, Chevy Chase"
177,38.96483499999999,-77.088308,"Paul S. Thesiger, M.D.","5530 Wisconsin Avenue Suite1235, Chevy Chase"
178,38.99214699999999,-77.096419,"Dr. Paul Ross, DPM","8218 Wisconsin Avenue, Bethesda"
179,38.964835,-77.0883076,Haig H Yeni Komshian Facog Llc,"5530 Wisconsin Avenue, Chevy Chase"
180,38.9832309,-77.09535749999999,"David Green, M.D.. P.A.","4800 Montgomery Lane M-50, Bethesda"
181,38.96271939999999,-77.0869629,Cardiology & Internal Medicine: Vassallo Joseph A MD,"5454 Wisconsin Avenue # 925, Chevy Chase"
182,38.9625918,-77.08725849999999,"Barry S. Talesnick, MD","Barlow Building, 5454 Wisconsin Avenue #925, Chevy Chase"
183,38.9648445,-77.0881933,Summit Orthopedic Surgery,"5530 Wisconsin Avenue, Chevy Chase"
184,38.9626728,-77.0870089,"Sean M. Dwyer, M.D., F.A.C.C.","5454 Wisconsin Avenue #925, Chevy Chase"
185,38.964835,-77.0883076,Kornblut Alan D MD,"5530 Wisconsin Avenue, Chevy Chase"
186,38.9943328,-77.0763425,"Behnaz Fayazi, MD, LLC","8401 Connecticut Avenue #107, Chevy Chase"
187,38.9648445,-77.0881933,"Ali Mohamadi, MD","5530 Wisconsin Avenue, Chevy Chase"
188,38.956326,-77.083995,DC Laser Nail Center & Heel Pain Center,"5100 Wisconsin Avenue Northwest #522a, Washington"
189,38.9648445,-77.0881933,"Dr. Brendan F. Burke, MD","5530 Wisconsin Avenue, Chevy Chase"
190,38.96386,-77.090473,Capital Digestive Care,"5550 Friendship Boulevard, T-90, Chevy Chase"
191,38.96483499999999,-77.088308,Kay Plastic Surgery,"5530 Wisconsin Avenue #1147, Chevy Chase"
192,38.962644,-77.087284,"John J. Klimkiewicz, MD","5454 Wisconsin Avenue #1000, Chevy Chase"
193,38.9648149,-77.0883092,"Dr. Mona L. Ellis, MD","5530 Wisconsin Avenue, Chevy Chase"
194,38.9648428,-77.0882847,Bethesda Chevy Chase Oral Surgery,"5530 Wisconsin Avenue #930, Chevy Chase"
195,38.9648428,-77.0882847,"Dr. Marie F. Pennanen, MD","5530 Wisconsin Avenue Suite 1455, Chevy Chase"
196,38.9943976,-77.0765698,"Arling & Arling, PC: Arling Bryan J MD","2440 M Street Northwest #817, Washington"
197,38.9105479,-77.0743894,"Dr. Nicole N. Davarpanah, MD","3800 Reservoir Road Northwest, Washington"
198,38.9114532,-77.07527470000001,Hicks Daniel W MD,"3800 Reservoir Road Northwest, Washington"
199,38.9118447,-77.0756487,MedStar Georgetown University Hospital - Sally Joo Bailey,"3800 Reservoir Road Northwest, Washington"
200,38.9118447,-77.0756487,Regan James B MD,"3800 Reservoir Road Northwest # 7, Washington"
201,38.9118079,-77.07568069999999,Georgetown University Hospital Center: Benjamin Stanley B MD,"3800 Reservoir Road Northwest, Washington"
202,38.9120467,-77.07530729999999,"Dr. Catherine Amy Okuliar, MD","Pasquerilla Healthcare Center, 3800 Reservoir Road Northwest, Washington"
203,38.9118447,-77.0756487,Gonin Joyce M MD,"3800 Reservoir Road Northwest, Washington"
204,38.9118447,-77.0756487,"Dr. Joseph G. Verbalis, MD","3800 Reservoir Road Northwest, Washington"
205,38.9119235,-77.07555599999999,"Dr. Sandra D. Allison, MD","3800 Reservoir Road Northwest, Washington"
206,38.9118447,-77.0756487,Georgetown University Ob/Gyn: Amini Dennis MD,"3800 Reservoir Road Northwest, Washington"
207,38.9118447,-77.0756487,Hogan Kevin P MD,"3800 Reservoir Road Northwest # 7, Washington"
208,38.9118447,-77.0756487,"Dr. Craig Martin Kessler, MD","3800 Reservoir Road Northwest, Washington"
209,38.9118447,-77.0756487,Department of Radiology,"3800 Reservoir Road Northwest, Washington"
210,38.9118447,-77.0756487,Georgetown University Hospital: Mott Stephen MD,"3800 Reservoir Road Northwest, Washington"
211,38.93355289999999,-77.0849151,Foxhall Internists: Ungar Beth MD,"3301 New Mexico Avenue Northwest # 331, Washington"
212,38.9118448,-77.0756486,"Lorenzo De Marchi, M.D.","CCC Building, 3800 Reservoir Road Northwest, Washington"
213,38.910564,-77.07433999999999,Brent B Wiesel,"3800 Reservoir Road Northwest, Washington"
214,38.9105479,-77.0743894,Georgetown University Hospital: Francis John E MD,"3800 Reservoir Road Northwest, Washington"
215,38.9364702,-76.9460316,"Ranit Mishori, MD","4151 Bladensburg Road, Colmar Manor"
216,38.9308938,-76.9216079,Prince George's Hospital Center: Valenti Kimberly B MD,"3001 Hospital Drive, Cheverly"
217,38.89621150000001,-76.9474833,"Michelle Gaskins-Craig, MD","4061 Minnesota Avenue Northeast, Washington"
218,38.9308938,-76.9216079,Prince George's Hospital Center: Keenan Andrew M MD,"3001 Hospital Drive, Cheverly"
219,38.9308938,-76.9216079,Prince George's Hospital Center: Egbuonu Donald C MD,"3001 Hospital Drive, Cheverly"
220,38.9308938,-76.9216079,Mt Washington Pediatric: Bailey Lorena H MD,"3001 Hospital Drive, Cheverly"
221,38.9308938,-76.9216079,Prince George's Hospital Center: Abdella Mukemil F MD,"3001 Hospital Drive, Cheverly"
222,38.9308938,-76.9216079,Prince George's Hospital Center: Nkodo Marie-Church MD,"3001 Hospital Drive, Cheverly"
223,38.9308938,-76.9216079,Prince Georges Hospital: Steinberg Bryan M MD,"3001 Hospital Drive, Cheverly"
224,38.9308938,-76.9216079,Prince George's Hospital Center: Ryb Gabriel Edu MD,"3001 Hospital Drive, Cheverly"
225,38.9308938,-76.9216079,Prince Georges Hospital Center: Ashfaei Afshin MD,"3001 Hospital Drive, Cheverly"
226,38.9308938,-76.9216079,Dimensions Healthcare System: Fomufod Antoine MD,"3001 Hospital Drive #4000, Cheverly"
227,38.9308938,-76.9216079,"Dr. Bernard L. Ralls Jr, MD","3001 Hospital Drive, Cheverly"
228,38.9308938,-76.9216079,"Dr. Demetrios J. Catevenis, MD","3001 Hospital Drive, Cheverly"
229,38.9308938,-76.9216079,Koduah Richard MD,"3001 Hospital Drive, Cheverly"
230,38.9308938,-76.9216079,Puppala Neha MD,"3001 Hospital Drive, Cheverly"
231,38.9308974,-76.9216079,"Dr. Hee H. Lee, MD","3001 Hospital Drive, Cheverly"
232,38.9308938,-76.9216079,Prince Georges Hospital: Lee Jung H MD,"3001 Hospital Drive, Cheverly"
233,38.9308938,-76.9216079,Prince Georges Hospital: Pierson Wendell Cor MD,"3001 Hospital Drive, Cheverly"
234,38.9308938,-76.9216079,Prince Georges Hospital Center: Mangraj Sunanda MD,"3001 Hospital Drive, Cheverly"
235,38.9308974,-76.9216079,"Dr. Kourosh Houdsony, MD","3001 Hospital Drive, Cheverly"
236,38.9308974,-76.9216079,"Dr. Sampada Roy, MD","3001 Hospital Drive, Cheverly"
237,38.9308938,-76.9216079,Prince Georges Hospital: Glover Kim B MD,"3001 Hospital Drive, Cheverly"
238,38.9306528,-76.9209111,"Jagdeep Singh, MD","3001 Hospital Drive, Cheverly"
239,38.9308938,-76.9216079,Gurung Chakra MD,"3001 Hospital Drive, Cheverly"
240,38.9308974,-76.9216079,"Dr. Bina Lakhanpal, MD","3001 Hospital Drive, Cheverly"
241,38.9308974,-76.9216079,"Dr. Lydia I. Gilbert-Mcclain, MD","3001 Hospital Drive, Cheverly"
242,38.9308938,-76.9216079,Davis Steven P MD,"3001 Hospital Drive, Cheverly"
243,38.9308938,-76.9216079,Jacobs David H MD,"3001 Hospital Drive, Cheverly"
244,38.9308938,-76.9216079,Prince Georges Hospital: Shirani Ziba MD,"3001 Hospital Drive, Cheverly"
245,38.9308938,-76.9216079,Tran Kevin MD,"3001 Hospital Drive, Cheverly"
246,38.9308938,-76.9216079,Byrne Mark w MD,"3001 Hospital Drive, Cheverly"
247,38.9308938,-76.9216079,Brown Heather A MD,"3001 Hospital Drive, Cheverly"
248,38.9308938,-76.9216079,Abualenain Jameel T MD,"3001 Hospital Drive, Cheverly"
249,38.9308938,-76.9216079,Katz Jon M MD,"3001 Hospital Drive, Cheverly"
250,38.9308938,-76.9216079,"Mahalingashett, Arpana MD - Prince Georges Hospital","3001 Hospital Drive, Cheverly"
251,38.8359393,-76.9849936,Children's National Emergency Department at United Medical Center,"1310 Southern Avenue Southeast 1st Floor, Washington"
252,38.8360918,-76.9846477,Advanced Wound Care,"1310 Southern Avenue Southeast, Washington"
253,38.83578500000001,-76.984854,Bailey Andrea MD,"1310 Southern Avenue Southeast, Washington"
254,38.835044,-76.98388299999999,"Dr. Cyril Allen, MD","1310 Southern Avenue Southeast, Washington"
255,38.835044,-76.98388299999999,"Dr. John D. Kelly, MD","1310 Southern Avenue Southeast, Washington"
